6.491E-2	6.235E-2	7.536E-2	7.353E-2	7.679E-2	8.143E-2	6.633E-2	6.187E-2	6.286E-2	6.154E-2	7.303E-2	8.280E-2	6.634E-2	5.974E-2	5.922E-2	5.727E-2	6.173E-2	6.656E-2	6.385E-2	6.067E-2
6.415E-2	6.327E-2	6.320E-2	5.949E-2	6.959E-2	7.473E-2	6.245E-2	6.652E-2	7.587E-2	7.861E-2	8.107E-2	7.910E-2	7.461E-2	7.790E-2	7.518E-2	6.797E-2	6.118E-2	6.462E-2	6.749E-2	6.945E-2
5.722E-2	5.539E-2	5.657E-2	5.859E-2	6.064E-2	6.252E-2	5.853E-2	6.599E-2	7.319E-2	6.908E-2	6.540E-2	6.749E-2	7.141E-2	7.932E-2	8.500E-2	8.172E-2	7.122E-2	6.981E-2	7.144E-2	7.797E-2
6.089E-2	6.274E-2	6.620E-2	6.939E-2	6.661E-2	7.020E-2	7.280E-2	7.698E-2	7.630E-2	6.678E-2	6.362E-2	6.731E-2	6.257E-2	5.675E-2	6.512E-2	7.322E-2	6.646E-2	5.999E-2	5.945E-2	6.722E-2
7.091E-2	6.666E-2	7.661E-2	8.705E-2	7.313E-2	6.439E-2	6.800E-2	6.689E-2	7.492E-2	7.355E-2	6.488E-2	7.200E-2	7.160E-2	5.687E-2	5.836E-2	6.502E-2	6.237E-2	5.684E-2	5.579E-2	6.193E-2
7.326E-2	6.398E-2	7.783E-2	9.078E-2	7.411E-2	5.610E-2	5.512E-2	5.653E-2	6.350E-2	7.063E-2	7.315E-2	6.863E-2	5.848E-2	5.220E-2	5.415E-2	5.717E-2	5.634E-2	5.732E-2	5.866E-2	6.054E-2
6.335E-2	5.713E-2	6.484E-2	7.359E-2	6.709E-2	5.761E-2	5.914E-2	6.170E-2	5.736E-2	6.367E-2	7.194E-2	6.041E-2	5.198E-2	5.206E-2	5.199E-2	5.249E-2	5.289E-2	5.940E-2	6.813E-2	6.886E-2
5.854E-2	5.654E-2	5.596E-2	5.661E-2	5.902E-2	5.703E-2	5.539E-2	5.731E-2	5.537E-2	5.681E-2	5.899E-2	5.512E-2	5.205E-2	5.446E-2	5.515E-2	5.491E-2	5.329E-2	5.650E-2	6.579E-2	7.436E-2
6.331E-2	7.020E-2	6.494E-2	5.540E-2	5.340E-2	5.229E-2	5.513E-2	6.229E-2	6.442E-2	6.446E-2	6.092E-2	5.861E-2	5.986E-2	6.070E-2	5.922E-2	5.506E-2	5.338E-2	5.906E-2	6.326E-2	7.243E-2
5.787E-2	6.334E-2	6.322E-2	5.617E-2	5.330E-2	5.559E-2	6.115E-2	7.024E-2	7.278E-2	6.703E-2	6.145E-2	6.724E-2	7.201E-2	6.730E-2	5.994E-2	5.335E-2	5.160E-2	5.600E-2	5.986E-2	6.936E-2
